Term,Date,Value
Free AI courses,3/1/2022,0
Free AI courses,4/1/2022,0.3016705195869699
Free AI courses,5/1/2022,0.3250356334254729
Free AI courses,6/1/2022,0.4435446046835059
Free AI courses,7/1/2022,0
Free AI courses,8/1/2022,0
Free AI courses,9/1/2022,0
Free AI courses,10/1/2022,0.36098864173129896
Free AI courses,11/1/2022,0
Free AI courses,12/1/2022,0
Free AI courses,1/1/2023,0.834052769073765
Free AI courses,2/1/2023,1.0573682885193463
Free AI courses,3/1/2023,1.1014096034581897
Free AI courses,4/1/2023,1.2048239500390774
Free AI courses,5/1/2023,1.8917680610679324
Free AI courses,6/1/2023,3.4694713327666564
Free AI courses,7/1/2023,2.7482302598815322
Free AI courses,8/1/2023,3.9757338732379366
Free AI courses,9/1/2023,2.950803329822131
Free AI courses,10/1/2023,2.5260348753594
Free AI courses,11/1/2023,3.5789809120466662
Free AI courses,12/1/2023,3.210885999861355
Free AI courses,1/1/2024,4.394668720743045
Free AI courses,2/1/2024,4.470433760869503
Free AI courses,3/1/2024,5.0135481867551634
Free AI courses,4/1/2024,4.599844461055825
Free AI courses,5/1/2024,4.983401534059294
Free AI courses,6/1/2024,6.440136594209851
Free AI courses,7/1/2024,5.0473407152557925
Free AI courses,8/1/2024,5.160866748626921
AI in education,1/1/2010,0
AI in education,2/1/2010,0
AI in education,3/1/2010,0
AI in education,4/1/2010,0
AI in education,5/1/2010,0
AI in education,6/1/2010,0
AI in education,7/1/2010,0
AI in education,8/1/2010,0
AI in education,9/1/2010,0
AI in education,10/1/2010,0
AI in education,11/1/2010,0
AI in education,12/1/2010,0
AI in education,1/1/2011,0
AI in education,2/1/2011,0
AI in education,3/1/2011,0
AI in education,4/1/2011,0
AI in education,5/1/2011,0
AI in education,6/1/2011,0
AI in education,7/1/2011,0
AI in education,8/1/2011,0
AI in education,9/1/2011,0
AI in education,10/1/2011,0
AI in education,11/1/2011,0
AI in education,12/1/2011,0
AI in education,1/1/2012,0
AI in education,2/1/2012,0
AI in education,3/1/2012,0
AI in education,4/1/2012,0
AI in education,5/1/2012,0
AI in education,6/1/2012,0
AI in education,7/1/2012,0
AI in education,8/1/2012,0
AI in education,9/1/2012,0
AI in education,10/1/2012,0
AI in education,11/1/2012,0
AI in education,12/1/2012,0
AI in education,1/1/2013,0
AI in education,2/1/2013,0
AI in education,3/1/2013,0
AI in education,4/1/2013,0
AI in education,5/1/2013,0
AI in education,6/1/2013,0
AI in education,7/1/2013,0
AI in education,8/1/2013,0
AI in education,9/1/2013,0
AI in education,10/1/2013,0
AI in education,11/1/2013,0
AI in education,12/1/2013,0
AI in education,1/1/2014,0
AI in education,2/1/2014,0.524792541263542
AI in education,3/1/2014,0
AI in education,4/1/2014,0
AI in education,5/1/2014,0
AI in education,6/1/2014,0
AI in education,7/1/2014,0
AI in education,8/1/2014,0
AI in education,9/1/2014,0
AI in education,10/1/2014,0
AI in education,11/1/2014,0
AI in education,12/1/2014,0
AI in education,1/1/2015,0
AI in education,2/1/2015,0
AI in education,3/1/2015,0
AI in education,4/1/2015,0
AI in education,5/1/2015,0
AI in education,6/1/2015,0
AI in education,7/1/2015,0
AI in education,8/1/2015,0
AI in education,9/1/2015,0
AI in education,10/1/2015,0.6132375490998201
AI in education,11/1/2015,0
AI in education,12/1/2015,0
AI in education,1/1/2016,0
AI in education,2/1/2016,0
AI in education,3/1/2016,0
AI in education,4/1/2016,0.4317190871189492
AI in education,5/1/2016,0
AI in education,6/1/2016,0
AI in education,7/1/2016,0
AI in education,8/1/2016,0.44413325366889445
AI in education,9/1/2016,0
AI in education,10/1/2016,0
AI in education,11/1/2016,0
AI in education,12/1/2016,0
AI in education,1/1/2017,0
AI in education,2/1/2017,0
AI in education,3/1/2017,0.3867804714375605
AI in education,4/1/2017,0
AI in education,5/1/2017,0.41801172247164625
AI in education,6/1/2017,0.5217680270577509
AI in education,7/1/2017,0
AI in education,8/1/2017,0.38969218210050705
AI in education,9/1/2017,0.4282502194495235
AI in education,10/1/2017,0.47173476373348366
AI in education,11/1/2017,0
AI in education,12/1/2017,0.4885449319934097
AI in education,1/1/2018,0.8093708400595583
AI in education,2/1/2018,0.7002347413359592
AI in education,3/1/2018,0.6952080409395028
AI in education,4/1/2018,0.5779698430207513
AI in education,5/1/2018,0.7706151106944574
AI in education,6/1/2018,0.5318085377611536
AI in education,7/1/2018,0.8738319644202599
AI in education,8/1/2018,0.7129786506601754
AI in education,9/1/2018,0.8473219791643711
AI in education,10/1/2018,0.7078214635656753
AI in education,11/1/2018,1.0212000773908192
AI in education,12/1/2018,0.7177440359135323
AI in education,1/1/2019,0.852617910015705
AI in education,2/1/2019,1.2663444659958476
AI in education,3/1/2019,1.008711449507557
AI in education,4/1/2019,1.580161559852955
AI in education,5/1/2019,0.9705853028685227
AI in education,6/1/2019,0.6013695004886433
AI in education,7/1/2019,0.6796989428562952
AI in education,8/1/2019,0.6752926320880267
AI in education,9/1/2019,1.065545762409795
AI in education,10/1/2019,0.7952999163427757
AI in education,11/1/2019,1.2113530677325055
AI in education,12/1/2019,0.7569903731883804
AI in education,1/1/2020,0.938470579786424
AI in education,2/1/2020,1.1429198637922284
AI in education,3/1/2020,0.6759390004687433
AI in education,4/1/2020,0.9005750558787372
AI in education,5/1/2020,0.887234933096959
AI in education,6/1/2020,0.6954656641725815
AI in education,7/1/2020,1.0510964749638492
AI in education,8/1/2020,0.7696685213465105
AI in education,9/1/2020,0.9059744105064211
AI in education,10/1/2020,0.9215235554445317
AI in education,11/1/2020,0.7685427094016256
AI in education,12/1/2020,0.5063618949484945
AI in education,1/1/2021,0.42192335507333373
AI in education,2/1/2021,0.5173217962308257
AI in education,3/1/2021,0.5143148288609665
AI in education,4/1/2021,0.608603835250376
AI in education,5/1/2021,0.46165064646777826
AI in education,6/1/2021,0.3997172239377151
AI in education,7/1/2021,0.6876143509531579
AI in education,8/1/2021,0.4020012117272753
AI in education,9/1/2021,0.8601541164359402
AI in education,10/1/2021,0.9299467488972201
AI in education,11/1/2021,1.2188223434176717
AI in education,12/1/2021,0.7975308754546151
AI in education,1/1/2022,0.9787214384760228
AI in education,2/1/2022,1.267343825761197
AI in education,3/1/2022,1.258745082403475
AI in education,4/1/2022,1.448382953335328
AI in education,5/1/2022,1.3609122637250837
AI in education,6/1/2022,1.101251856620968
AI in education,7/1/2022,1.0239942094255778
AI in education,8/1/2022,1.2498205049605644
AI in education,9/1/2022,1.557890692187542
AI in education,10/1/2022,1.5294580256019725
AI in education,11/1/2022,1.6909246967969218
AI in education,12/1/2022,2.2868894134022826
AI in education,1/1/2023,4.0055213907056455
AI in education,2/1/2023,6.318409321903635
AI in education,3/1/2023,6.136383467637344
AI in education,4/1/2023,8.64262748114047
AI in education,5/1/2023,10.699884671352192
AI in education,6/1/2023,8.045862700411202
AI in education,7/1/2023,7.998488595870273
AI in education,8/1/2023,9.579408313397721
AI in education,9/1/2023,13.917857441315933
AI in education,10/1/2023,16.395996724470525
AI in education,11/1/2023,17.134296928899904
AI in education,12/1/2023,13.074407455256706
AI in education,1/1/2024,14.78464887697104
AI in education,2/1/2024,20.937077443480486
AI in education,3/1/2024,19.17554294538704
AI in education,4/1/2024,23.52082129441575
AI in education,5/1/2024,19.03594989592524
AI in education,6/1/2024,15.321157264226615
AI in education,7/1/2024,14.329362711918884
AI in education,8/1/2024,16.568496290256455
Personalized learning,1/1/2010,1.455077614983838
Personalized learning,2/1/2010,0
Personalized learning,3/1/2010,1.4555003722522626
Personalized learning,4/1/2010,1.3130643952963308
